1.02713, 0, 0, 0, 0, 0, 0, 
0.327979, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.911526, 0, 0, 0, 0, 0, 0, 
0.494278, 0, 0, 0, 0, 0, 0, 
1.01232, 0, 0, 0, 0, 0, 0, 
1.39754, 0, 0, 0, 0, 0, 0, 
0.463794, 0, 0, 0, 0, 0, 0, 
0.961473, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
2.27882, 0, 0, 0, 0, 0, 0, 
0.459743, 0, 0, 0, 0, 0, 0, 
0.832263, 0, 0, 0, 0, 0, 0, 
0.516084, 0, 0, 0, 0, 0, 0, 
0.205627, 0, 0, 0, 0, 0, 0, 
0.511075, 0, 0, 0, 0, 0, 0, 
0.513567, 0, 0, 0, 0, 0, 0, 
1.01721, 0, 0, 0, 0, 0, 0, 
0.516084, 0, 0, 0, 0, 0, 0, 
0.511074, 0, 0, 0, 0, 0, 0, 
2.33958, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
1.51848, 0, 0, 0, 0, 0, 0, 
0.472114, 0, 0, 0, 0, 0, 0, 
1.41634, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
-1.53322, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
-0.86296, 0, 0, 0, 0, 0, 0, 
-1.48983, 0, 0, 0, 0, 0, 0, 
-0.421126, 0, 0, 0, 0, 0, 0, 
-1.01721, 0, 0, 0, 0, 0, 0, 
-1.93177, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.518628, 0, 0, 0, 0, 0, 0, 
2.05427, 0, 0, 0, 0, 0, 0, 
0.498963, 0, 0, 0, 0, 0, 0, 
1.54825, 0, 0, 0, 0, 0, 0, 
0.470007, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
-0.513568, 0, 0, 0, 0, 0, 0, 
-0.365561, 0, 0, 0, 0, 0, 0, 
-1.03217, 0, 0, 0, 0, 0, 0, 
-1.53322, 0, 0, 0, 0, 0, 0, 
-1.40375, 0.467917, 0, 0, 0, 0, 0, 
-0.243144, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, -0.470006, 0, 0, 0, 0, 0, 
-1.04758, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
-0.988556, 0, 0, 0, 0, 0, 0, 
-0.516085, 0, 0, 0, 0, 0, 0, 
-1.53322, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
-1.57136, 0, 0, 0, 0, 0, 0, 
-1.72592, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
-1.04757, 0, 0, 0, 0, 0, 0, 
-1.57136, 0, 0, 0, 0, 0, 0, 
-1.37323, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.422816, 0, 0, 0, 0, 0, 0, 
0.518627, 0, 0, 0, 0, 0, 0, 
1.96787, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
2.0443, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
-1.03217, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
-0.919487, 0, 0, 0, 0, 0, 0, 
-0.983937, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
-0.526407, 0, 0, 0, 0, 0, 0, 
-0.508605, 0, 0, 0, 0, 0, 0, 
-1.08912, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
-0.993219, 0, 0, 0, 0, 0, 0, 
-0.330035, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
-0.511074, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
-0.50616, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.457745, 0, 0, 0, 0, 0, 0, 
-0.89984, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
-0.442358, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
-0.403376, 0, 0, 0, 0, 0, 0, 
-0.92352, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
-1.29977, 0, 0, 0, 0, 0, 0, 
-0.521194, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
-3.12717, 0, 0, 0, 0, 0, 0, 
-0.453799, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
-0.489681, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
1.04758, 0, 0, -0.499674, 0, 0, 0, 
0.940011, 0, 0, 0.448369, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
2.4484, 0, 0, 0, 0, 0, 0, 
0.50616, 0, 0, 0, 0, 0, 0, 
0.931692, 0, 0, 0, 0, 0, 0, 
1.51121, 0, 0, 0, 0, 0, 0, 
0.508605, 0, 0, 0, 0, 0, 0, 
0.485167, 0, 0, 0, 0, 0, 0, 
0.451851, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
-0.518627, 0, 0, 0, 0, 0, 0, 
-3.61259, 0, 0, 0, 0, 0, 0, 
-0.919487, 0, 0, 0, 0, 0, 0, 
-0.997926, 0, 0, -0.475993, 0, 0, 0, 
-0.521195, 0, 0, 0.497201, 0, 0, 0, 
-1.05281, 0, 0, 0, 0, 0, 0, 
-0.970335, 0, 0, -0.462832, 0, 0, 0, 
-0.521194, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0.499674, 0, 0, 0, 
-2.02464, 0, 0, 0, 0, -0.437792, 0, 
0, 0, 0, 0, 0, 0.387163, 0, 
-0.89601, 0, 0, 0, 0, 0, 0, 
-1.03725, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
-0.974827, 0, 0, 0, 0, 0, 0, 
0.506161, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.359321, 0, 0, 0, 0, 0, 0, 
0.438672, 0, 0, 0, 0, 0, 0, 
2.05427, 0, 0, 0, 0, 0, 0, 
0.501339, 0, 0, 0, 0, 0, 0, 
1.01232, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.993219, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
-0.465846, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
-1.05281, 0, 0, 0, 0, 0, 0, 
-0.380076, 0, 0, 0, 0, 0, 0, 
-1.51848, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
-2.01495, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
-0.331074, 0, 0, 0, 0, 0, 0, 
-3.03696, 0, 0, 0, 0, 0, 0, 
-0.494276, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
-0.523788, 0, 0, 0, 0, 0, 0, 
0.498963, 0, 0, 0, 0, 0, 0, 
1.79202, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
1.56358, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.455763, 0, 0, 0, 0, 0, 0, 
1.34976, 0, 0, 0, 0, 0, 0, 
1.03725, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.27926, 0, 0, 0, 0, 0, 0, 
1.30514, 0, 0, 0, 0, 0, 0, 
1.55588, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.859439, 0, 0, 0, 0, 0, 0, 
-0.935833, 0, 0, 0, 0, 0, 0, 
-0.521195, 0, 0, 0, 0, 0, 0, 
-0.685871, 0, 0, 0, 0, 0, 0, 
-1.01721, 0, 0, 0, 0, 0, 0, 
-0.440507, 0, 0, 0, 0, 0, 0, 
-0.271343, 0, 0, 0, 0, 0, 0, 
0, 0, 0, -0.434782, 0, 0, 0, 
-0.494279, 0, 0, 0.471524, 0, 0, 0, 
-0.523787, 0, 0, 0, 0, 0, 0, 
-0.491968, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
-0.294082, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
-1.89696, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
-0.957103, 0, 0, 0, 0, 0, 0, 
1.02713, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
1.85518, 0, 0, 0, 0, 0, 0, 
0.265862, 0, 0, 0, 0, 0, 0, 
2.4484, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.521195, 0, 0, 0, 0, 0, 0, 
0.480736, 0, 0, 0, 0, 0, 0, 
0.269261, 0, 0, 0, 0, 0, 0, 
1.00748, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.446107, 0, 0, 0, 0, 0, 0, 
0.226411, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.961473, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.498963, 0, 0, 0, 0, 0, 0, 
-0.470006, 0, 0, 0, 0, 0, 0, 
-0.511074, 0, 0, 0, 0, 0, 0, 
-0.961473, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
-0.436851, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
-0.788624, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
-0.451851, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
-0.0662146, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
-0.849043, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
-0.974826, 0, 0, 0, 0, 0, 0, 
-0.957102, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
1.01232, 0, 0, 0, 0, 0, 0, 
0.459744, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.757419, 0, 0, 0, 0, 0, 0, 
0.424522, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
